"","X","Plot","Rep","Depth","Year","Season","Cropping.system","Cover","GMC","BD","MBC","pH","AG","BG","CB","LAP","NAG","PHOS","XYL","sep","asep","bac_richness","bac_shannon.div","bac_simpson.div","bac_invsimpson.div","bac_evenness","fun_richness","fun_shannon.div","fun_simpson.div","fun_invsimpson.div","fun_evenness","amf_relabund","amf_richness","amf_shannon.div","amf_simpson.div","amf_invsimpson.div","amf_evenness","plantpath_relabund","plantpath_richness","plantpath_shannon.div","plantpath_simpson.div","plantpath_invsimpson.div","plantpath_evenness","soilsap_relabund","soilsap_richness","soilsap_shannon.div","soilsap_simpson.div","soilsap_invsimpson.div","soilsap_evenness","littersap_relabund","littersap_richness","littersap_shannon.div","littersap_simpson.div","littersap_invsimpson.div","littersap_evenness","orgC","totN","POC","MAOC","sandC","POM","MAOM","sandM","POMc","MAOMc","sandc","poxc","noN","nhN","inorgN","P","K","Ca","Mg","Mn","Zn","Al","B","Cu","Fe","Na","Ni","Si","WEC","WEN","WAS","MWD4","MWD5","CCpc","CCc","CCn","CCcn","Wc","Wn","Wcn","inputC","inputN","Weeds","Wheat","Clover","Radish","Vetch","Grass","Yield","Yield.crop","tissue.N.percent","tissue.P.percent","tissue.K.percent","tissue.Ca.percent","tissue.Mg.percent","tissue.S.percent","tissue.B.ppm","tissue.Cu.ppm","tissue.Fe.ppm","tissue.Mn.ppm","tissue.Zn.ppm","tissue.Na.ppm","Notes","Season.Year","agb","agb0","weeds","inputC0","inputN0","inputCN","inorgN0","EEA_C","EEA_N","corn_yield","soybean_yield","cotton_yield","Yield_scaled","Yield_min","Yield_max","corn_yield_2021","corn_yield_2022","corn_yield_2023","cotton_yield_2022","soybean_yield_2021","soybean_yield_2022","soybean_yield_2023","multifunctionality_index_soil","multifunctionality_index_soil2","multifunctionality_index_agronomy","multifunctionality_index_agronomy2","multifunctionality_index_yield","multifunctionality_index_yield2","tissue.N.percent_scaled","tissue.P.percent_scaled","tissue.K.percent_scaled","tissue.Ca.percent_scaled","tissue.Mg.percent_scaled","tissue.S.percent_scaled","tissue.B.ppm_scaled","tissue.Cu.ppm_scaled","tissue.Fe.ppm_scaled","tissue.Mn.ppm_scaled","tissue.Zn.ppm_scaled","tissue.Na.ppm_scaled","multifunctionality_index_nutrition","multifunctionality_index_nutrition2","YearN"
"210",2308,"310","3","0-10 cm","2023","Fall","Corn-Corn-Corn","No cover",0.2095,NA,131.25,7.38,7.611,88.717,37.669,54.056,27.096,171.979,15.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.51,1.34,2.093,7.094,NA,3,82.97,11.24,19.92,67.5,NA,NA,11.8607,1.2383,13.099,13.432,56.324,930.616,42.132,26.444,1.636,131.48,0.224,0.296,12.372,19.384,0.392,NA,12.85615385,11.24541667,77.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22454982,10.0089,59.4,0,0,0,0,0,175.62,"Corn",3.41,0.43,2.12,0.7,0.17,0.22,2.1,12.4,138,108,25,59,"note: high pH, high ag, high cb, high xyl, high no-n, high Na,","Fall 2023",NA,NA,0.594,22.454982,1.00089,22.4350148367953,13.099,149.122,81.152,11.0236674,NA,NA,0.766618078305838,49.25289642,214.09,NA,NA,11.0236674,NA,NA,NA,NA,0.615384615384615,0.519557530778755,0.6,0.443272120708765,1,0.715538476697211,0.488888888888889,0.411764705882353,0.515151515151515,0.342857142857143,0.153846153846154,0.571428571428572,0,0.475524475524476,0.168141592920354,0.808510638297872,0,0.565217391304348,0.333333333333333,0.375110923008473,4
"211",2311,"311","3","0-10 cm","2023","Fall","Corn-Cotton-Soybean","SHM",0.1828,NA,71.03,7.49,8.128,73.341,26.237,48.067,26.428,148.61,13.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.66,1.1,2.021,6.845,NA,3.16,83.37,11.12,18.96,64.21,NA,NA,13.4489,1.7271,15.176,14.324,70.312,852.86,38.632,34.412,1.656,140.34,0.2,0.256,11.28,17.888,0.848,NA,41.55615385,21.98041667,49.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53257338,50.47316,13.8,0,44,0.6,57,16.8,67.62,"Soybean",6.28,0.81,2.44,1,0.45,0.31,58.2,13,109,85,70,98,"note: high pH, high ag, high xyl, high no-n, high inorg. n, high Na, high Ni,","Fall 2023",1.184,118.4,0.138,53.257338,5.047316,10.551615551711,15.176,121.573,74.495,NA,4.547445,NA,0.762606090863705,37.07,77.13,NA,NA,NA,NA,NA,NA,4.547445,0.538461538461538,0.453635198575585,0.5,0.602946191782344,1,0.77718006795017,0.557553956834532,0.531914893617021,0.433333333333333,0.435483870967742,0.56,0.565217391304348,0.741258741258741,0.431372549019608,0.1640625,0.375,0.527027027027027,0.142322097378277,0.5,0.455378863395053,4
"212",2314,"312","3","0-10 cm","2023","Fall","Corn-Cotton-Soybean","Wheat-Clover",0.1768,NA,45.45,7.36,5.095,53.262,18.019,39.397,24.695,144.513,11.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.05,0.92,1.814,5.733,NA,3.12,82.25,11.32,22.53,71.22,NA,NA,9.4602,0.7529,10.2131,10.2,58.248,738.936,30.248,29.316,0.804,147.584,0.152,0.288,14.784,16.46,0.348,NA,39.08615385,18.21541667,82.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4116858,27.49742,7,21.6,74.8,0,0,0,72.73,"Soybean",6.17,0.56,1.87,1.06,0.53,0.18,26.4,8.3,NA,58,31,556,"note: high pH, high Na,","Fall 2023",0.964,96.4,0.07,41.16858,2.749742,14.971797354079,10.2131,88.232,64.092,NA,4.8910925,NA,0.890164752870694,37.07,77.13,NA,NA,NA,NA,NA,NA,4.8910925,0.153846153846154,0.373847185835798,0.5,0.554949458339515,1,0.921857304643262,0.517985611510791,0,0.161904761904762,0.532258064516129,0.88,0,0,0.124183006535948,NA,0.0681818181818182,0,1,0.363636363636364,0.298592114786313,4
"213",2317,"313","3","0-10 cm","2023","Fall","Corn-Cotton-Soybean","No cover",0.1826,NA,82.53,7.28,6.219,67.708,27.1,61.788,14.476,147.208,10.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.66,1.59,2.028,6.158,NA,2.88,82.21,12,20.99,63.74,NA,NA,11.903,0.7955,12.6985,11.264,57.228,795.14,36.52,27.824,1.768,132.04,0.184,0.236,11.676,16.98,0.336,NA,36.53365385,9.820416667,45.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09974784,5.66016,25.6,0,0,0,0,0,68.55,"Soybean",6.1,0.87,2.55,1.14,0.46,0.32,51.4,11.9,104,83,57,184,"note: high pH, high lap, high no-n, high Na,","Fall 2023",NA,NA,0.256,9.974784,0.566016,17.6227951153324,12.6985,111.772,76.264,NA,4.6099875,NA,0.785821268097853,37.07,77.13,NA,NA,NA,NA,NA,NA,4.6099875,0.384615384615385,0.447389989622842,0.6,0.498498304562873,1,0.803510758776897,0.492805755395683,0.659574468085106,0.485714285714286,0.661290322580645,0.6,0.608695652173913,0.582750582750583,0.359477124183007,0.125,0.352272727272727,0.351351351351351,0.303370786516854,0.416666666666667,0.465191921335346,4
"214",2320,"314","3","0-10 cm","2023","Fall","Corn-Cotton-Soybean","Clover",0.1597,NA,56.47,7.33,6.223,56.152,17.488,42.254,16.622,149.443,9.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.91,0.97,0.584,3.394,NA,2.4,82.17,12.92,6.55,38.09,NA,NA,5.7321,0.6218,6.3539,7.548,32.888,613.676,24.464,21.36,0.22,143.652,0.096,0.26,11.736,17.304,0.128,NA,17.35865385,3.847916667,45.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36616719,27.143504,14.28,0,74.42,0,0,0,72.65,"Soybean",6.14,0.77,2.41,0.92,0.4,0.29,41.8,13.3,90,84,55,171,"note: high pH, high Na,","Fall 2023",0.7442,74.42,0.1428,36.616719,2.7143504,13.4900486687349,6.3539,88.903,58.876,NA,4.8857125,NA,0.888167748377434,37.07,77.13,NA,NA,NA,NA,NA,NA,4.8857125,0.0769230769230769,0.254209712983651,0.5,0.543704044977998,1,0.919592298980748,0.507194244604316,0.446808510638298,0.419047619047619,0.306451612903226,0.36,0.478260869565217,0.358974358974359,0.450980392156863,0.015625,0.363636363636364,0.324324324324324,0.279026217228464,0.0833333333333333,0.359194126089921,4
"215",2323,"315","3","0-10 cm","2023","Fall","Corn-Cotton-Soybean","Wheat",0.1761,NA,69.97,7.2,6.339,65.674,23.35,50.522,16.417,149.197,11.199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.68,1.11,2.824,2.204,NA,3.24,79.85,14.04,32.53,25.39,NA,NA,2.4015,0.9349,3.3364,11.54,86.952,956.968,48.86,28.496,1.76,146.952,0.244,0.348,15.02,19.608,0.588,NA,38.07615385,10.86041667,46.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.161142316,7.252546,3.7,36.02,0,0,0,0,70.29,"Soybean",6.05,0.88,2.96,1.17,0.52,0.35,52.8,12.7,115,96,69,217,"note: high Na,","Fall 2023",0.3602,36.02,0.037,16.1142316,0.7252546,22.2187237419797,3.3364,106.562,66.939,NA,4.7270025,NA,0.829256115826261,37.07,77.13,NA,NA,NA,NA,NA,NA,4.7270025,0.0769230769230769,0.325833618205263,0.5,0.433414910555692,1,0.85277463193658,0.474820143884892,0.680851063829787,0.680952380952381,0.709677419354839,0.84,0.739130434782609,0.615384615384615,0.411764705882353,0.2109375,0.5,0.513513513513513,0.365168539325843,0.583333333333333,0.561850026409236,4
"216",2326,"316","3","0-10 cm","2023","Fall","Soybean-Soybean-Soybean","SHM",0.1786,NA,45.64,7.26,5.297,62.811,20.46,38.83,12.189,147.152,8.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.22,0.84,1.81,5.35,NA,4.08,77.65,15.8,22.02,65.09,NA,NA,8.7168,1.1143,9.8311,7.056,47.76,899.392,48.504,28.728,1.524,135.1,0.196,0.28,13.064,20.172,0.3,NA,36.13365385,31.87541667,89.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62297853,40.458618,16.02,0,37.9,1.14,30.1,69.88,69.44,"Soybean",6.36,0.89,2.74,1.15,0.52,0.34,59.8,12.2,112,99,69,189,"note: high pH, high wen, high Na,","Fall 2023",1.3902,139.02,0.1602,62.297853,4.0458618,15.3979191775656,9.8311,97.518,51.019,NA,4.66984,NA,0.808037943085372,37.07,77.13,NA,NA,NA,NA,NA,NA,4.66984,0.230769230769231,0.3802905879796,0.5,0.5824410650499,1,0.828708946772367,0.586330935251799,0.702127659574468,0.576190476190476,0.677419354838709,0.84,0.695652173913044,0.778554778554779,0.379084967320261,0.1875,0.534090909090909,0.513513513513513,0.312734082397004,0.75,0.56526657088708,4
"217",2329,"317","3","0-10 cm","2023","Fall","Soybean-Soybean-Soybean","Clover",0.1765,NA,70.03,7.13,4.72,46.286,14.388,24.372,15.337,152.597,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.69,0.73,1.471,5.314,NA,2.96,77.69,16.56,21.98,79.43,NA,NA,13.1291,1.5969,14.726,5.028,41.7,865.792,53.94,28.936,1.056,134.812,0.184,0.264,14.296,19.328,0.26,NA,35.93365385,9.152916667,27.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.497141344,39.874324,20.56,0,102.22,0,0,0,64.26,"Soybean",5.59,0.76,2.22,1.02,0.42,0.31,54.3,8.2,91,87,54,121,"note: high no-n, high inorg. n, high Na,","Fall 2023",1.0222,102.22,0.2056,49.7141344,3.9874324,12.4677058851205,14.726,73.394,39.709,NA,4.321485,NA,0.67873190214678,37.07,77.13,NA,NA,NA,NA,NA,NA,4.321485,0.153846153846154,0.269432745341252,0.5,0.548032361890055,1,0.682049830124576,0.309352517985611,0.425531914893617,0.328571428571429,0.467741935483871,0.44,0.565217391304348,0.65034965034965,0.117647058823529,0.0234375,0.397727272727273,0.310810810810811,0.185393258426966,0.166666666666667,0.351815061614759,4
"218",2332,"318","3","0-10 cm","2023","Fall","Soybean-Soybean-Soybean","Wheat",0.1695,NA,110.92,7.16,5.529,58.182,18.363,29.636,19.274,162.152,10.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21,0.81,3.797,5.031,NA,3.16,74.09,20.36,46.25,61.28,NA,NA,10.7942,1.467,12.2612,10.092,48.82,919.12,52.436,31.784,1.172,131.664,0.216,0.268,14.672,19.448,0.456,NA,37.21365385,30.46291667,43.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44175344,17.73038,25.4,79.4,0.2,0,0,0,63.41,"Soybean",6.03,0.7,1.94,0.88,0.41,0.27,47.2,10.4,88,80,50,212,"note: high no-n, high wen, high Na,","Fall 2023",0.796,79.6,0.254,44.175344,1.773038,24.9150576580987,12.2612,92.24,48.91,NA,4.2643225,NA,0.657513729405891,37.07,77.13,NA,NA,NA,NA,NA,NA,4.2643225,0.153846153846154,0.375423901364848,0.333333333333333,0.424003050850518,1,0.657984144960363,0.467625899280576,0.297872340425532,0.195238095238095,0.241935483870968,0.4,0.391304347826087,0.484848484848485,0.261437908496732,0,0.318181818181818,0.256756756756757,0.355805243445693,0,0.305917198197562,4
"219",2335,"319","3","0-10 cm","2023","Fall","Soybean-Soybean-Soybean","Wheat-Clover",0.1756,NA,115.8,6.73,6.445,57.077,19.13,28.127,20.758,172.258,11.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.15,0.91,2.486,5.719,NA,2.88,72.49,21.68,27.17,62.51,NA,NA,13.8226,1.7748,15.5974,4.752,38.96,911.256,53.612,29.436,1.368,127.768,0.164,0.284,14.46,19.688,0.34,NA,53.71365385,13.08791667,37.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5031717,26.62482,22.2,63.6,32.4,0,0,0,61.58,"Soybean",5.84,0.64,1.53,0.73,0.31,0.27,36.3,6.4,151,72,47,66,"note: high no-n, high inorg. n, high Na,","Fall 2023",0.96,96,0.222,50.31717,2.662482,18.8985953707856,15.5974,93.897,48.885,NA,4.141255,NA,0.611832251622566,37.07,77.13,NA,NA,NA,NA,NA,NA,4.141255,0.153846153846154,0.393895571589304,0.5,0.478113224936577,1,0.606172140430351,0.399280575539568,0.170212765957447,0,0,0,0.391304347826087,0.230769230769231,0,0.4921875,0.227272727272727,0.216216216216216,0.0823970037453183,0,0.184136697277216,4
"220",2338,"320","3","0-10 cm","2023","Fall","Soybean-Soybean-Soybean","No cover",0.1638,NA,82.61,6.47,3.56,38.458,14.75,16.692,14.967,130.648,7.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,0.77,1.356,4.75,NA,4,73.53,19.8,18.32,64.19,NA,NA,10.8373,1.2009,12.0382,4.672,51.264,959.94,68.42,24.364,1.672,118.856,0.156,0.268,12.96,10.016,0.464,NA,42.80365385,7.887916667,47.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20025456,11.55198,50.6,0,0,0,0,0,55.35,"Soybean",5.99,0.76,1.92,1.15,0.48,0.33,44.4,21.7,NA,98,NA,325,"note: high no-n,","Fall 2023",NA,NA,0.506,20.025456,1.155198,17.335085413929,12.0382,64.227,31.659,NA,3.7222875,NA,0.456315526709935,37.07,77.13,NA,NA,NA,NA,NA,NA,3.7222875,0.0769230769230769,0.265469757317263,0.4,0.426781679024417,0,0.429784824462061,0.453237410071942,0.425531914893617,0.185714285714286,0.677419354838709,0.68,0.652173913043478,0.41958041958042,1,NA,0.522727272727273,NA,0.567415730337079,0.6,0.55838003012068,4
"221",2341,"401","4","0-10 cm","2023","Fall","Soybean-Soybean-Soybean","SHM",0.195,NA,56.93,6.78,3.892,43.791,14.243,44.401,13.41,115.493,6.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.04,0.91,0.959,5.476,NA,2.4,86.37,7.36,10.61,60.57,NA,NA,13.9517,1.2458,15.1975,8.66,103.86,1245.996,50.384,37.976,1.652,175.224,0.148,0.372,12.332,9.2,0.292,NA,32.35615385,37.88791667,54.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248906796,18.32454,7.72,0,13.2,0,14.64,23.56,70.84,"Soybean",7.37,0.85,2.43,0.97,0.43,0.41,44.8,15.3,139,101,77,133,"note: high no-n, high inorg. n, high wen,","Fall 2023",0.514,51.4,0.0772,24.8906796,1.832454,13.5832493475962,15.1975,68.319,57.811,NA,4.76399,NA,0.842985521717424,37.07,77.13,NA,NA,NA,NA,NA,NA,4.76399,0.230769230769231,0.364616678760751,0.5,0.51089618680049,1,0.868346545866365,0.949640287769784,0.617021276595745,0.428571428571429,0.387096774193548,0.48,1,0.428904428904429,0.581699346405229,0.3984375,0.556818181818182,0.621621621621622,0.207865168539326,0.5,0.554806334534941,4
"222",2344,"402","4","0-10 cm","2023","Fall","Soybean-Soybean-Soybean","Wheat-Clover",0.2021,NA,67.88,6.86,3.859,43.815,14.233,41.527,14.942,107.822,6.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.39,0.93,1.744,7.698,NA,2.24,86.89,7.48,18.57,81.99,NA,NA,19.7463,1.1143,20.8606,8.456,72.416,1061.596,43.944,42.132,1.504,175.984,0.144,0.404,12.788,11.32,0.332,NA,30.85365385,14.84791667,55.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43331891,26.69748,8.8,58.46,42.84,0,0,0,70.1,"Soybean",5.99,0.84,2.36,1.03,0.47,0.38,57.8,15.9,132,100,63,178,"note: high no-n, high inorg. n,","Fall 2023",1.013,101.3,0.088,43.331891,2.669748,16.2307045458972,20.8606,68.859,56.469,NA,4.714225,NA,0.824513230154768,37.07,77.13,NA,NA,NA,NA,NA,NA,4.714225,0.230769230769231,0.400111028431916,0.5,0.537654757611582,1,0.847395243488109,0.453237410071942,0.595744680851064,0.395238095238095,0.483870967741935,0.64,0.869565217391304,0.731934731934732,0.620915032679739,0.34375,0.545454545454545,0.432432432432432,0.292134831460674,0.5,0.533689828771372,4
"223",2347,"403","4","0-10 cm","2023","Fall","Soybean-Soybean-Soybean","No cover",0.1931,NA,53.65,6.99,4.107,44.52,14.441,39.421,13.89,103.25,7.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.62,0.84,2.905,4.663,NA,2.36,84.17,9.96,33.7,54.1,NA,NA,15.5089,1.6866,17.1955,8.272,80.96,1003.508,46.012,37.868,1.444,161.944,0.144,0.384,12.604,9.328,0.276,NA,31.82865385,17.92041667,53.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136680664,6.621324,33.34,0,0,0,0,0,67.76,"Soybean",7.51,0.76,2.69,1.17,0.41,0.33,57.3,9,106,81,48,132,"note: high no-n, high inorg. n,","Fall 2023",NA,NA,0.3334,13.6680664,0.6621324,20.6424974823766,17.1955,70.413,53.311,NA,4.55686,NA,0.76610084872691,37.07,77.13,NA,NA,NA,NA,NA,NA,4.55686,0.153846153846154,0.345777998806955,0.6,0.470120451465606,1,0.78114382785957,1,0.425531914893617,0.552380952380952,0.709677419354839,0.4,0.652173913043478,0.72027972027972,0.169934640522876,0.140625,0.329545454545455,0.22972972972973,0.205992509363296,0.416666666666667,0.461322604509497,4
"224",2350,"404","4","0-10 cm","2023","Fall","Soybean-Soybean-Soybean","Wheat",0.202,NA,91.97,6.96,4.363,45.067,14.817,49.07,14.648,106.029,7.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,0.91,2.201,5.183,NA,2.16,83.73,10.48,23.66,55.73,NA,NA,12.0487,0.9813,13.03,8.78,82.356,1030.612,44.008,37.2,1.428,158.272,0.16,0.336,16.704,8.704,0.296,NA,35.32365385,20.75291667,48.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.310490066,13.665554,25.06,57.1,0,0,0,0,75.49,"Soybean",6.55,0.84,2.7,1.24,0.46,0.36,61,11.7,137,94,54,271,"note: high no-n,","Fall 2023",0.571,57.1,0.2506,31.0490066,1.3665554,22.7206351092682,13.03,71.718,63.718,NA,5.0767025,NA,0.959061407888168,37.07,77.13,NA,NA,NA,NA,NA,NA,5.0767025,0.0769230769230769,0.368426141441396,0.5,0.461968382091629,1,1,0.654676258992806,0.595744680851064,0.557142857142857,0.82258064516129,0.6,0.782608695652174,0.806526806526807,0.34640522875817,0.3828125,0.477272727272727,0.310810810810811,0.466292134831461,0.583333333333333,0.566906112166681,4
"225",2353,"405","4","0-10 cm","2023","Fall","Soybean-Soybean-Soybean","Clover",0.1896,NA,57.33,6.78,5.237,62.38,22.504,48.875,19.357,139.767,9.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.68,0.84,1.322,4.439,NA,1.88,82.81,11.92,15.23,51.14,NA,NA,19.7479,1.0694,20.8173,8.328,74.776,994.156,47.028,33.6,2.312,141.392,0.124,0.324,13.444,7.88,0.292,NA,37.60865385,20.86041667,63.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.305386724,24.595394,9.6,0,63.34,0,0,0,73.76,"Soybean",6.99,0.79,2.2,0.89,0.42,0.36,53.4,15.7,111,80,55,179,"note: high no-n, high inorg. n,","Fall 2023",0.6334,63.34,0.096,30.5386724,2.4595394,12.4164192693965,20.8173,99.655,68.232,NA,4.96036,NA,0.915876185721418,37.07,77.13,NA,NA,NA,NA,NA,NA,4.96036,0.307692307692308,0.386238587338885,0.5,0.546008717404472,1,0.951019252548132,0.81294964028777,0.48936170212766,0.319047619047619,0.258064516129032,0.44,0.782608695652174,0.629370629370629,0.607843137254902,0.1796875,0.318181818181818,0.324324324324324,0.294007490636704,0.333333333333333,0.454620589417719,4
"226",2356,"406","4","0-10 cm","2023","Fall","Corn-Soybean-Corn","Wheat",0.1898,NA,94.45,6.67,5.529,64.971,18.643,28.339,20.392,195.634,10.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.93,0.91,1.119,5.396,NA,2.52,79.01,14.6,12.53,60.43,NA,NA,9.3671,2.0393,11.4064,6.976,53.92,1044.096,60.956,27.832,1.072,120.508,0.132,0.324,16.968,6.844,0.352,NA,47.65115385,7.620416667,47.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.501915858,21.002502,15.38,104.46,0,0,0,0,183.27,"Corn",3.51,0.42,2.28,0.72,0.2,0.23,2.4,16.9,163,91,30,32,"","Fall 2023",1.0446,104.46,0.1538,50.1915858,2.1002502,23.8979078778328,11.4064,99.189,48.731,11.5038579,NA,NA,0.813027532450895,49.25289642,214.09,NA,NA,11.5038579,NA,NA,NA,NA,0.153846153846154,0.371270528646008,0.5,0.484287958987818,1,0.790915361119322,0.6,0.352941176470588,0.676767676767676,0.4,0.384615384615385,0.714285714285714,0.0241935483870968,0.79020979020979,0.389380530973451,0.446808510638298,0.151515151515152,0.173913043478261,0.333333333333333,0.425385877278451,4
"227",2359,"407","4","0-10 cm","2023","Fall","Corn-Soybean-Corn","Clover",0.1899,NA,102.95,6.83,7.354,69.019,27.84,41.779,9.499,178.33,12.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.66,0.98,2.745,4.821,NA,2.32,78.77,15.12,28.41,49.9,NA,NA,12.0918,1.4221,13.5139,5.292,47.124,1333.16,108.832,6.26,0,121.028,0.112,0.312,18.076,9.82,0.128,NA,52.48865385,31.98041667,52.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117579698,8.976698,8.44,0,19.78,0,0,0,184.67,"Corn",3.64,0.41,2.19,0.82,0.23,0.25,5.6,9.9,232,92,36,38,"note: high ag, high no-n, high inorg. n, high wen, high Mg,","Fall 2023",0.1978,19.78,0.0844,11.7579698,0.8976698,13.0983239048479,13.5139,116.744,51.278,11.5917359,NA,NA,0.821520765889206,49.25289642,214.09,NA,NA,11.5917359,NA,NA,NA,NA,0.230769230769231,0.446061727070461,0.5,0.473463564900024,1,0.804709823627943,0.744444444444444,0.294117647058823,0.585858585858586,0.685714285714285,0.615384615384615,1,0.282258064516129,0.300699300699301,1,0.468085106382979,0.333333333333333,0.260869565217391,0.5,0.547563745717491,4
